sentences,split,not_high_yielding,high_yielding
"(3z,6z)-2,2-dimethyldodeca-3,6-dien-1-ol reacts in the presence of dichloromethane, hydrogen carbonate, chromium(6+), sodium(1+), oxygen(2-), pyridine to produce (3z,6z)-2,2-dimethyldodeca-3,6-dienal.",train,1,0
"3,7-diphenylthieno[3,2-d]pyrimidin-4-one reacts in the presence of prop-2-en-1-amine, acetic acid, diethoxymethoxyethane, methyl 3-amino-4-phenylthiophene-2-carboxylate, chlorane to produce 7-phenyl-3-prop-2-enylthieno[3,2-d]pyrimidin-4-one.",train,1,0
"Tert-butyl n-[4-(1,1-dioxo-1,2,6-thiadiazinan-4-yl)phenyl]carbamate and 1-bromopyrrolidine-2,5-dione react together in the presence of 2,2,2-trifluoroacetic acid to produce 2-bromo-4-(1,1-dioxo-1,2,6-thiadiazinan-4-yl)aniline.",train,1,0
"N,n-dimethylformamide and 3-methyl-5-(2-piperidin-1-ylethyl)-1,6,7,8-tetrahydropyrrolo[3,2-c]azepin-4-one react together in the presence of dichloromethane, phosphoryl trichloride to produce 3-methyl-4-oxo-5-(2-piperidin-1-ylethyl)-1,6,7,8-tetrahydropyrrolo[3,2-c]azepine-2-carbaldehyde.",train,0,1
"Methyl 7-hydroxy-3,4-dihydro-2h-chromene-4-carboxylate and n-[2-(4-chlorophenyl)ethyl]-4-iodobenzamide react together in the presence of 2,2,6,6-tetramethylheptane-3,5-dione, 1-methylpyrrolidin-2-one, chlorocopper, carbonate, cesium(1+) to produce methyl 7-[4-[2-(4-chlorophenyl)ethylcarbamoyl]phenoxy]-3,4-dihydro-2h-chromene-4-carboxylate.",train,1,0
"N'-tert-butyl-3-methoxy-2-methylbenzohydrazide and 3,5-dimethylbenzoyl chloride react together in the presence of dichloromethane, oxidane, sodium(1+), hydroxide to produce n'-tert-butyl-n'-(3,5-dimethylbenzoyl)-3-methoxy-2-methylbenzohydrazide.",train,0,1
"N-(2-formylphenyl)-4-methoxybenzamide and lithium;2h-pyridin-2-ide react together in the presence of 2-bromopyridine, oxolane, hexane, ethoxyethane, lithium;butane to produce n-[2-[hydroxy(pyridin-2-yl)methyl]phenyl]-4-methoxybenzamide.",train,1,0
"1-(2,2-dibromoethenyl)-4-[2-(4-pentylcyclohexyl)ethyl]benzene and phenyl cyanate react together in the presence of oxolane, hexane, lithium;butane, sodium(1+), hydroxide to produce 3-[4-[2-(4-pentylcyclohexyl)ethyl]phenyl]prop-2-ynenitrile.",train,1,0
"2-(2-ethoxyethylsulfanyl)-4-pyridin-3-yl-1,3-thiazole and hydrogen carbonate react together in the presence of acetic acid, oxidane, dioxido(dioxo)tungsten, hydrogen peroxide, sodium(1+) to produce 2-(2-ethoxyethylsulfinyl)-4-pyridin-3-yl-1,3-thiazole.",train,0,1
"Ethyl 6-chloro-3-methyl-1-[(4-phenoxyphenyl)methyl]pyrazolo[3,4-b]pyridine-4-carboxylate and furan-2-ylmethanamine react together in the presence of propan-2-ol, oxidane to produce ethyl 6-(furan-2-ylmethylamino)-3-methyl-1-[(4-phenoxyphenyl)methyl]pyrazolo[3,4-b]pyridine-4-carboxylate.",train,1,0
"4-[4-(2-acetamidopropyl)phenyl]-4-oxobutanoic acid reacts in the presence of acetic acid, molecular hydrogen, palladium to produce 4-[4-(2-acetamidopropyl)phenyl]butanoic acid.",train,0,1
Tert-butyl (2s)-2-[(2s)-2-(1-hydroxy-2-phenoxyethyl)pyrrolidine-1-carbonyl]pyrrolidine-1-carboxylate and (4-chlorophenyl)methanamine react together in the presence of trichloromethyl carbonochloridate to produce (2s)-n-[(4-chlorophenyl)methyl]-2-[(2s)-2-(1-hydroxy-2-phenoxyethyl)pyrrolidine-1-carbonyl]pyrrolidine-1-carboxamide.,train,1,0
"Ethyl (e)-3-[2-(benzimidazol-1-yl)-4-propan-2-yl-1,3-thiazol-5-yl]prop-2-enoate reacts in the presence of methane, oxolane, ethanol, molecular hydrogen, palladium to produce ethyl 3-[2-(benzimidazol-1-yl)-4-propan-2-yl-1,3-thiazol-5-yl]propanoate.",train,0,1
"2-methyl-8-nitroquinoxaline reacts in the presence of methanol, chloride, titanium(3+) to produce 3-methylquinoxalin-5-amine.",train,0,1
"Tert-butyl n-[3-(5-amino-1h-indol-3-yl)cyclohexyl]-n-ethylcarbamate and methyl thiophene-2-carboximidothioate react together in the presence of ethanol, iodane to produce tert-butyl n-[3-[5-[[amino(thiophen-2-yl)methylidene]amino]-1h-indol-3-yl]cyclohexyl]-n-ethylcarbamate.",train,0,1
"(e)-but-2-enoic acid and [4-[3-(4-benzoyl-3-hydroxyphenoxy)-2-hydroxypropoxy]-2-hydroxyphenyl]-phenylmethanone react together to produce 1,3-bis(4-benzoyl-3-hydroxyphenoxy)propan-2-yl (e)-but-2-enoate.",train,0,1
"Ethyl 3-formyl-1h-indole-2-carboxylate and 1-(bromomethyl)-3-methoxybenzene react together in the presence of methylsulfinylmethane, oxidane, hydride, sodium(1+) to produce ethyl 3-formyl-1-[(3-methoxyphenyl)methyl]indole-2-carboxylate.",train,0,1
"Ethyl 3-(5-fluoro-2-methoxyphenyl)propanoate reacts in the presence of bis(2-methylpropyl)alumane, methanol, toluene, chlorane to produce 3-(5-fluoro-2-methoxyphenyl)propanal.",train,1,0
"2-methoxy-n-pyridin-2-yl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)benzamide and benzyl (2s)-2-(8-amino-1-bromoimidazo[1,5-a]pyrazin-3-yl)pyrrolidine-1-carboxylate react together to produce 4-[8-amino-3-[(2s)-pyrrolidin-2-yl]imidazo[1,5-a]pyrazin-1-yl]-2-methoxy-n-pyridin-2-ylbenzamide.",train,1,0
"2,6-dichloroquinolin-5-amine and 1-cyclohexylcyclopropane-1-carboxylic acid react together to produce 1-cyclohexyl-n-(2,6-dichloroquinolin-5-yl)cyclopropane-1-carboxamide.",train,1,0
"1-(4-methylphenyl)sulfonylpyrazole and molecular iodine react together in the presence of oxolane, pentane, chloride, lithium;2-methylpropane, azanium to produce 5-iodo-1-(4-methylphenyl)sulfonylpyrazole.",train,1,0
"8-chloro-n-[2-methoxy-4-(1-methylpyrazol-4-yl)phenyl]pyrido[3,4-d]pyrimidin-2-amine and cyclohexanethiol react together in the presence of n,n-dimethylformamide, carbonate, potassium(1+) to produce 8-cyclohexylsulfanyl-n-[2-methoxy-4-(1-methylpyrazol-4-yl)phenyl]pyrido[3,4-d]pyrimidin-2-amine.",train,0,1
Methylhydrazine and benzyl 3-(2-cyanoacetyl)pyrrolidine-1-carboxylate react together in the presence of ethanol to produce benzyl 3-(5-amino-1-methylpyrazol-3-yl)pyrrolidine-1-carboxylate.,train,0,1
"1-[3-[(1-methylindazol-5-yl)methyl]imidazo[1,2-b]pyridazin-6-yl]ethanone and 2-aminooxyethanol react together in the presence of oxolane, chlorane to produce 2-[(z)-1-[3-[(1-methylindazol-5-yl)methyl]imidazo[1,2-b]pyridazin-6-yl]ethylideneamino]oxyethanol.",train,1,0
"Ethyl 3-[[7-methyl-5-[2-(2-methylphenyl)-2-oxoethyl]-4-oxo-2,3-dihydro-1h-1,5-benzodiazepin-3-yl]carbamoylamino]benzoate and thiophene-2-carbonyl chloride react together in the presence of ethyl acetate, 1,2-dichloroethane, oxidane, pyridine to produce ethyl 3-[[7-methyl-5-[2-(2-methylphenyl)-2-oxoethyl]-4-oxo-1-(thiophene-2-carbonyl)-2,3-dihydro-1,5-benzodiazepin-3-yl]carbamoylamino]benzoate.",train,0,1
"Methyl 3-[(2s)-2-methylpyrrolidin-1-yl]-2-(1h-pyrrol-3-yl)quinoxaline-6-carboxylate reacts in the presence of methanol, oxidane, sodium(1+), hydroxide to produce 3-[(2s)-2-methylpyrrolidin-1-yl]-2-(1h-pyrrol-3-yl)quinoxaline-6-carboxylic acid.",train,0,1
"Acetate and 1-[4-(6-bromohexoxy)but-1-ynyl]-3-nitrobenzene react together in the presence of tetrabutylazanium, n,n-dimethylformamide, oxidane, bromide, sodium(1+) to produce 6-[4-(3-nitrophenyl)but-3-ynoxy]hexyl acetate.",train,0,1
"Tert-butyl prop-2-enoate and 4-bromobenzaldehyde react together in the presence of acetate, n,n-diethylethanamine, n,n-dimethylformamide, oxidane, hydrogen carbonate, sodium(1+), palladium(2+), triphenylphosphane to produce tert-butyl 3-(4-formylphenyl)prop-2-enoate.",train,0,1
"2-[(4-methylphenyl)methylamino]ethanethiol and diphenyl carbonate react together to produce 3-[(4-methylphenyl)methyl]-1,3-thiazolidin-2-one.",train,1,0
"6-[2-fluoro-5-[(1r)-1-(4-methylsulfonylpiperazin-1-yl)ethyl]pyridin-3-yl]-n,n-bis[(4-methoxyphenyl)methyl]-2-methylpyrimidin-4-amine and 5-fluoro-6-methoxypyridin-3-amine react together in the presence of oxolane, bis(trimethylsilyl)azanide, chloride, lithium(1+), azanium to produce 6-[2-[(5-fluoro-6-methoxypyridin-3-yl)amino]-5-[(1r)-1-(4-methylsulfonylpiperazin-1-yl)ethyl]pyridin-3-yl]-n,n-bis[(4-methoxyphenyl)methyl]-2-methylpyrimidin-4-amine.",train,1,0
"N-ethyl-n-(piperidin-4-ylmethyl)acetamide and 4-chloro-2-(trifluoromethyl)pyrimidine react together in the presence of n,n-dimethylformamide, chlorane, carbonate, sodium(1+) to produce n-ethyl-n-[[1-[2-(trifluoromethyl)pyrimidin-4-yl]piperidin-4-yl]methyl]acetamide.",train,1,0
"1-methyl-1-azaspiro[4.5]decan-4-amine and 3,4-dichlorobenzoyl chloride react together in the presence of chloroform, (e)-but-2-enedioic acid, hydrogen carbonate, sodium(1+) to produce 3,4-dichloro-n-(1-methyl-1-azaspiro[4.5]decan-4-yl)benzamide.",train,1,0
"1-[(4-methoxyphenyl)methyl]-7h-pyrazolo[3,4-b]pyridin-4-one and phosphoryl trichloride react together to produce 4-chloro-1-[(4-methoxyphenyl)methyl]pyrazolo[3,4-b]pyridine.",train,0,1
"Ethyl 5-(dimethylcarbamoyl)-1-(4-hydroxyphenyl)-3,4-bis(phenylmethoxy)pyrrole-2-carboxylate and 3-methylsulfanylpropan-1-ol react together in the presence of oxolane, propan-2-yl n-propan-2-yloxycarbonyliminocarbamate, triphenylphosphane to produce ethyl 5-(dimethylcarbamoyl)-1-[4-(3-methylsulfanylpropoxy)phenyl]-3,4-bis(phenylmethoxy)pyrrole-2-carboxylate.",train,0,1
"Isocyanate and (3-amino-6-chloro-1h-indol-2-yl)-phenylmethanone react together in the presence of acetic acid, hydrogen carbonate, sodium(1+) to produce (2-benzoyl-6-chloro-1h-indol-3-yl)urea.",train,1,0
"2-[4-amino-3-(4,4-dimethylcyclohexen-1-yl)phenyl]-n-tert-butylethanesulfonamide and 4-cyano-1-(2-trimethylsilylethoxymethyl)imidazole-2-carboxylate react together in the presence of bromo(tripyrrolidin-1-yl)phosphanium, n-ethyl-n-propan-2-ylpropan-2-amine, dichloromethane, hexafluorophosphate, potassium(1+) to produce n-[4-[2-(tert-butylsulfamoyl)ethyl]-2-(4,4-dimethylcyclohexen-1-yl)phenyl]-4-cyano-1-(2-trimethylsilylethoxymethyl)imidazole-2-carboxamide.",train,1,0
"4-formylbenzonitrile and (1s,2s,3r,4r)-3-[(2,3-diamino-5-chloropyridin-4-yl)amino]bicyclo[2.2.1]hept-5-ene-2-carboxamide react together in the presence of acetate, azanium to produce (1s,2s,3r,4r)-3-[[6-chloro-2-(4-cyanophenyl)-1h-imidazo[4,5-b]pyridin-7-yl]amino]bicyclo[2.2.1]hept-5-ene-2-carboxamide.",train,1,0
"Benzyl (4,6-dimethylpyrimidin-2-yl)sulfanylformate and (2r,5s)-5-amino-2-benzyl-8-(diaminomethylideneamino)-4-oxooctanoic acid react together in the presence of 1,4-dioxane, chlorane, oxidane, hydrogen carbonate, sodium(1+) to produce 2-benzyl-8-(diaminomethylideneamino)-4-oxo-5-(phenylmethoxycarbonylamino)octanoic acid.",train,1,0
"1,3-difluoro-2,4-dimethoxybenzene reacts in the presence of tribromoborane, dichloromethane to produce 2,4-difluorobenzene-1,3-diol.",train,0,1
"2-methyl-1,3-oxazole-4-carboxylic acid and 5-bromo-4-fluoro-1h-pyrrolo[2,3-b]pyridin-3-amine react together in the presence of n,n-diethylethanamine, dichloromethane, oxidane, 3-[chloro-(2-oxo-1,3-oxazolidin-3-yl)phosphoryl]-1,3-oxazolidin-2-one, lithium;hydroxide to produce n-(5-bromo-4-fluoro-1h-pyrrolo[2,3-b]pyridin-3-yl)-2-methyl-1,3-oxazole-4-carboxamide.",train,1,0
"Benzyl (3s,4s)-3-amino-4-ethylpyrrolidine-1-carboxylate and 2-bromo-8-chloroimidazo[1,2-b]pyridazine-7-carboxamide react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide to produce benzyl (3s,4s)-3-[(2-bromo-7-carbamoylimidazo[1,2-b]pyridazin-8-yl)amino]-4-ethylpyrrolidine-1-carboxylate.",train,0,1
"1-[2-(dimethylamino)ethylamino]-4-(hydroxymethyl)thioxanthen-9-one reacts in the presence of toluene, manganese(2+), oxygen(2-) to produce 1-[2-(dimethylamino)ethylamino]-9-oxothioxanthene-4-carbaldehyde.",train,0,1
"1-(11-methyl-13-phenyl-8-thia-5,10-diazatricyclo[7.4.0.02,7]trideca-1(13),2(7),9,11-tetraen-12-yl)ethanone and methyl carbonochloridate react together in the presence of dichloromethane, carbonate, potassium(1+) to produce methyl 12-acetyl-11-methyl-13-phenyl-8-thia-5,10-diazatricyclo[7.4.0.02,7]trideca-1(13),2(7),9,11-tetraene-5-carboxylate.",train,1,0
"8-bromo-6-chloro-3,4-dihydro-2h-1,4-benzoxazine and benzyl carbonochloridate react together in the presence of ethyl acetate, sodium(1+), hydroxide to produce benzyl 8-bromo-6-chloro-2,3-dihydro-1,4-benzoxazine-4-carboxylate.",train,0,1
"2-[7-[[4-(4-chlorobenzoyl)phenyl]methyl]-5-methyl-4-oxopyrrolo[2,3-d]pyrimidin-3-yl]ethyl acetate reacts in the presence of methanol, 1,2-dimethoxyethane, chlorane, sodium(1+), hydroxide to produce 7-[[4-(4-chlorobenzoyl)phenyl]methyl]-3-(2-hydroxyethyl)-5-methylpyrrolo[2,3-d]pyrimidin-4-one.",train,0,1
"Tert-butyl 2-chloro-4,4-difluorospiro[5h-thieno[2,3-c]pyran-7,4'-piperidine]-1'-carboxylate reacts in the presence of propan-2-ol, chlorane, oxidane, sodium(1+), hydroxide to produce 2-chloro-4,4-difluorospiro[5h-thieno[2,3-c]pyran-7,4'-piperidine].",train,0,1
"Oxolane and tert-butyl n-(4-chloro-7-pentan-3-yl-1-prop-2-enylbenzimidazol-2-yl)-n-[6-(dimethylamino)-4-methylpyridin-3-yl]carbamate react together in the presence of borane, oxolane, oxidane, sodium(1+), dioxido(oxidooxy)borane to produce 3-[4-chloro-2-[[6-(dimethylamino)-4-methylpyridin-3-yl]amino]-7-pentan-3-ylbenzimidazol-1-yl]propan-1-ol.",train,1,0
"Methyl 3-methyl-4-(2-methylphenyl)benzoate reacts in the presence of oxolane, sodium(1+), hydroxide to produce 3-methyl-4-(2-methylphenyl)benzoic acid.",train,0,1
"4-n-cyclopentylpyrimidine-2,4-diamine and 1-iodopyrrolidine-2,5-dione react together in the presence of n,n-dimethylformamide, carbonate, sulfite, sodium(1+) to produce 4-n-cyclopentyl-5-iodopyrimidine-2,4-diamine.",train,0,1
"Methyl 5-[[4-[amino(phenyl)methyl]phenoxy]methyl]furan-2-carboxylate and [(3r)-1-azabicyclo[2.2.2]octan-3-yl] carbonochloridate react together in the presence of chlorane, pyridine to produce methyl 5-[[4-[[[(3r)-1-azabicyclo[2.2.2]octan-3-yl]oxycarbonylamino]-phenylmethyl]phenoxy]methyl]furan-2-carboxylate.",train,1,0
"N-methyl-1-(2-methyl-1-benzofuran-3-yl)methanamine and 3-(3-oxo-4h-pyrido[3,2-b][1,4]oxazin-7-yl)prop-2-enoic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, 3-(dimethylamino)propyl-ethyl-(iminomethylidene)azanium, n,n-dimethylformamide, oxidane, 1-hydroxybenzotriazole to produce (e)-n-methyl-n-[(2-methyl-1-benzofuran-3-yl)methyl]-3-(3-oxo-4h-pyrido[3,2-b][1,4]oxazin-7-yl)prop-2-enamide.",train,1,0
"7-[1-[tert-butyl(dimethyl)silyl]oxycyclopropyl]-4-[2-methyl-3-(3-oxo-1h-isoindol-2-yl)phenyl]-9h-carbazole-1-carboxamide reacts in the presence of oxolane, tetrabutylazanium, fluoride to produce 7-(1-hydroxycyclopropyl)-4-[2-methyl-3-(3-oxo-1h-isoindol-2-yl)phenyl]-9h-carbazole-1-carboxamide.",train,0,1
"1-(3,4-dihydro-1h-isoquinolin-2-yl)-3-[3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenoxy]propan-2-ol and 6-bromo-1,3-dimethylindole react together in the presence of 1,4-dioxane, dichloropalladium, oxidane, carbonate, iron(2+), potassium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce 1-(3,4-dihydro-1h-isoquinolin-2-yl)-3-[3-(1,3-dimethylindol-6-yl)phenoxy]propan-2-ol.",train,1,0
"1-methylpiperazine and 3-[2-[5-(3,4-dichlorophenyl)furan-2-yl]ethylcarbamoyl]-1h-pyrazole-5-carboxylic acid react together to produce n-[2-[5-(3,4-dichlorophenyl)furan-2-yl]ethyl]-5-(4-methylpiperazine-1-carbonyl)-1h-pyrazole-3-carboxamide.",train,1,0
"2,5-dimethoxy-3-(4-phenylphenyl)-2,5-dihydrofuran reacts in the presence of 3-phenylfuran to produce 2,5-dimethoxy-3-phenyl-2,5-dihydrofuran.",train,0,1
"Methyl 3-(2,5-difluorophenyl)-2-[(2-methylpropan-2-yl)oxycarbonylamino]prop-2-enoate reacts in the presence of (2r,5r)-1-[2-[(2r,5r)-2,5-diethylphospholan-1-yl]phenyl]-2,5-diethylphospholane, methanol, tetrafluoroborate, cyclooctane, rhodium to produce methyl (2r)-3-(2,5-difluorophenyl)-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoate.",train,0,1
"2-[1-[(2-amino-2-methylpropyl)amino]-2-methylpropyl]-3-benzyl-7-chloroquinazolin-4-one and 3-fluoro-4-methylbenzoyl chloride react together in the presence of n,n-diethylethanamine, dichloromethane to produce n-[1-[[1-(3-benzyl-7-chloro-4-oxoquinazolin-2-yl)-2-methylpropyl]amino]-2-methylpropan-2-yl]-3-fluoro-4-methylbenzamide.",train,1,0
"1-prop-2-ynylpyrrolidine and 5-(4-bromo-3-methoxyphenyl)-2-(4-chlorophenyl)-6,7-dihydro-[1,3]thiazolo[5,4-c]pyridin-4-one react together in the presence of n,n-diethylethanamine, n,n-dimethylformamide, dichloropalladium;triphenylphosphanium, oxidane, iodocopper to produce 2-(4-chlorophenyl)-5-[3-methoxy-4-(3-pyrrolidin-1-ylprop-1-ynyl)phenyl]-6,7-dihydro-[1,3]thiazolo[5,4-c]pyridin-4-one.",train,1,0
"Ethyl 4-amino-3-methoxybenzoate and 1-chloropyrrolidine-2,5-dione react together in the presence of acetonitrile, heptane, ethyl acetate to produce ethyl 4-amino-3-chloro-5-methoxybenzoate.",train,0,1
"Tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and 5,5-dimethylpyrrolidin-2-one react together in the presence of oxolane, bis(trimethylsilyl)azanide, lithium(1+) to produce tert-butyl 2,2-dimethyl-5-oxopyrrolidine-1-carboxylate.",train,1,0
"(3r,4r)-3-(1-azatricyclo[6.3.1.04,12]dodeca-2,4,6,8(12)-tetraen-3-yl)-4-(4-phenylmethoxyphenyl)pyrrolidine-2,5-dione reacts in the presence of molecular hydrogen, palladium to produce (3r,4r)-3-(1-azatricyclo[6.3.1.04,12]dodeca-2,4,6,8(12)-tetraen-3-yl)-4-(4-hydroxyphenyl)pyrrolidine-2,5-dione.",train,1,0
"Tert-butyl 2-(3-amino-2-oxo-3,4-dihydroquinolin-1-yl)acetate and 4-(dimethylamino)benzoic acid react together in the presence of n,n'-dicyclohexylmethanediimine, 1-hydroxybenzotriazole to produce tert-butyl 2-[3-[[4-(dimethylamino)benzoyl]amino]-2-oxo-3,4-dihydroquinolin-1-yl]acetate.",train,1,0
"4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1h-indole and 2-(3-bromophenyl)acetic acid react together in the presence of oxolane, ethyl acetate, sodium(1+), hydroxide, palladium to produce 2-[3-(1h-indol-4-yl)phenyl]acetic acid.",train,0,1
"Methyl 5-fluoro-1h-indazole-3-carboxylate reacts in the presence of oxolane, bis(2-methylpropyl)alumanylium, toluene, sulfate, hydride, sodium(1+) to produce (5-fluoro-2h-indazol-3-yl)methanol.",train,1,0
"4-[4-(4-propylcyclohexyl)cyclohexyl]butanal and 1-bromo-2,3-difluorobenzene react together in the presence of oxolane, chloride, magnesium, azanium to produce 1,2-difluoro-3-[4-[4-(4-propylcyclohexyl)cyclohexyl]but-1-enyl]benzene.",train,1,0
"3-benzoyl-1-(3-chloropropyl)-5-iodopyrimidine-2,4-dione and pyridin-3-ylboronic acid react together in the presence of 1,2-dimethoxyethane, oxidane, carbonate, sodium(1+), dicyclohexyl-(2-phenylphenyl)phosphane, palladium;triphenylphosphanium to produce 3-benzoyl-1-(3-chloropropyl)-5-pyridin-3-ylpyrimidine-2,4-dione.",train,1,0
"Methyl 4-[[4-(2-cyanophenyl)phenyl]methyl-pentanoylamino]-3-nitrobenzoate and azide react together in the presence of n,n-dimethylformamide, chlorane, oxidane, chloride, azanium, sodium(1+) to produce methyl 2-butyl-1-[[4-[2-(2h-tetrazol-5-yl)phenyl]phenyl]methyl]benzimidazole-5-carboxylate.",train,1,0
"Tert-butyl 4-chloropyridine-2-carboxylate and 4-amino-3-fluorophenol react together in the presence of 2-methylpropan-2-olate, potassium(1+) to produce tert-butyl 4-(4-amino-3-fluorophenoxy)pyridine-2-carboxylate.",train,0,1
"6-chloro-1h-indole reacts in the presence of acetic acid, oxidane, cyanoboranuide, sodium(1+), hydroxide to produce 6-chloro-2,3-dihydro-1h-indole.",train,0,1
"1-adamantyl acetate and naphthalen-1-ol react together in the presence of cyclohexane, ethanol, sulfuric acid to produce 2-(1-adamantyl)naphthalen-1-ol.",train,1,0
"2-(2-iodoethyl)-2,3-dihydro-1h-indene and 4-piperazin-1-yl-1h-indole react together in the presence of 4-methylpentan-2-one, 1-methylpyrrolidin-2-one, carbonate, potassium(1+) to produce 4-[4-[2-(2,3-dihydro-1h-inden-2-yl)ethyl]piperazin-1-yl]-1h-indole.",train,1,0
"2-bromo-1-(2-methoxyphenyl)ethanone and azide react together in the presence of methylsulfinylmethane, oxidane, sodium(1+) to produce 2-azido-1-(2-methoxyphenyl)ethanone.",train,0,1
"Ethyl 2-[1-(5-methylsulfonyl-3-nitropyridin-2-yl)piperidin-4-yl]acetate reacts in the presence of ethanol, ethyl acetate, palladium to produce ethyl 2-[1-(3-amino-5-methylsulfonylpyridin-2-yl)piperidin-4-yl]acetate.",train,0,1
"6-(4-fluorophenyl)hexan-1-amine and 2-[(2r,3s)-2-benzylsulfanyl-3-chloro-4-oxoazetidin-1-yl]acetic acid react together to produce 2-[(2r,3s)-2-benzylsulfanyl-3-chloro-4-oxoazetidin-1-yl]-n-[6-(4-fluorophenyl)hexyl]acetamide.",train,0,1
"(6r)-7-[[2-(2-amino-5-chloro-1,3-thiazol-4-yl)-2-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethoxy]iminoacetyl]amino]-8-oxo-3-(1,3,4-thiadiazol-2-ylsulfanylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid reacts in the presence of 2-propan-2-yloxypropane, anisole, dichloromethane, 2,2,2-trifluoroacetic acid to produce (6r)-7-[[2-(2-amino-5-chloro-1,3-thiazol-4-yl)-2-(carboxymethoxyimino)acetyl]amino]-8-oxo-3-(1,3,4-thiadiazol-2-ylsulfanylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid.",train,0,1
"4-[5-amino-6-(hydrazinecarbonyl)pyrazin-2-yl]-n,n-dimethylbenzamide and isothiocyanatomethylbenzene react together in the presence of oxolane, 1,2-dichloroethane to produce 4-[5-amino-6-[5-(benzylamino)-1,3,4-oxadiazol-2-yl]pyrazin-2-yl]-n,n-dimethylbenzamide.",train,0,1
"1-benzyl-5-methylindole-2,3-dione reacts in the presence of methylsulfinylmethane, hydrazine, oxidane to produce 1-benzyl-5-methyl-3h-indol-2-one.",train,0,1
"Ethyl 2,2,2-trifluoroacetate and pyridin-3-ylmethanamine react together in the presence of n,n-diethylethanamine, dichloromethane to produce 2,2,2-trifluoro-n-(pyridin-3-ylmethyl)acetamide.",train,0,1
"Oxirane-2,3-dicarboxylate reacts in the presence of propan-2-one, (z)-but-2-enedioate, sulfuric acid, calcium(2+), calcium to produce oxirane-2,3-dicarboxylic acid.",train,0,1
